year,class_id,class_hh,class_m_edu,class_lag_mean,class_size,grade,school_hh,school_m_edu,class_mean,id_teacher,res_lag1,res_lag2,res_lag3,res_lag4,res_lag5,res_lag6,weight1,weight2,weight3,weight4,weight5,weight6
2006,7383,11643.08,15.848485,-.17037405,33,5,12108.57,16.771101,-2.6078873,25,-2.7769001,-2.7461143,-2.679781,,,,64,61,61,60,61,60
2007,189,12447.112,16.612904,-.00015897797,31,5,12126.104,16.722536,-2.5913143,25,-2.6078873,-2.7769001,-2.7461143,-2.679781,,,64,62,59,59,58,59
2000,4849,11676.073,16.444445,,27,3,11720.217,16.164223,,26,,,,,,,,,,,,
2001,55,10051.287,18.9375,,32,3,11858.983,16.356726,,26,,,,,,,59,,,,,
2002,7261,11765.95,17.758621,,29,3,11932.782,16.459736,,26,,,,,,,61,56,,,,
2003,2568,11203.101,17.413794,.22689599,29,8,11947.981,16.762886,-2.7007,26,,,,,,,58,61,56,,,
2004,4974,14110.928,17.806452,-.20734695,31,8,12053.163,16.760933,-2.7105691,26,-2.7007,,,,,,60,60,63,58,,
2005,180,11784.311,16.16,-.0043821619,25,8,12049.78,16.65036,-2.7328472,26,-2.7105691,-2.7007,,,,,56,54,54,57,52,
2006,2586,12641.158,15.5,-.19750977,30,8,12108.57,16.771101,-2.7207766,26,-2.7328472,-2.7105691,-2.7007,,,,55,61,59,59,62,57
2007,192,12428.003,17.799999,-.25893673,30,8,12126.104,16.722536,-2.6852636,26,-2.7207766,-2.7328472,-2.7105691,-2.7007,,,60,55,61,59,59,62
2000,49,11978.042,16.029411,,34,3,11720.217,16.164223,,27,,,,,,,,,,,,
2001,4855,12879.685,15.6,,25,3,11858.983,16.356726,,27,,,,,,,59,,,,,
2002,4861,11793.847,16.366667,,30,3,11932.782,16.459736,,27,,,,,,,55,64,,,,
2003,4966,11814.962,16.533333,.12767161,30,6,11947.981,16.762886,-2.6218817,27,,,,,,,60,55,64,,,
2004,172,11236.717,16.59375,.32121068,32,6,12053.163,16.760933,-2.624656,27,-2.6218817,,,,,,62,62,57,66,,
2005,2578,12567.896,17.037037,-.22391836,27,6,12049.78,16.65036,-2.7566934,27,-2.624656,-2.6218817,,,,,59,57,57,52,61,
2006,2584,12156.14,18.290323,-.26513383,31,6,12108.57,16.771101,-2.6022694,27,-2.7566934,-2.624656,-2.6218817,,,,58,63,61,61,56,65
2007,190,12916.972,17.4,-.064156801,30,6,12126.104,16.722536,-2.5812137,27,-2.6022694,-2.7566934,-2.624656,-2.6218817,,,61,57,62,60,60,55
2000,7249,12418.159,17.428572,,28,3,11720.217,16.164223,,28,,,,,,,,,,,,
2001,2455,11517.684,15.032258,,31,3,11858.983,16.356726,,28,,,,,,,59,,,,,
2002,61,11525.043,17.370371,,27,3,11932.782,16.459736,,28,,,,,,,58,55,,,,
2003,2468,12737.815,16.928572,-.14476466,28,4,12002.676,16.555719,-2.6869323,28,,,,,,,55,59,56,,,
2004,2474,11017.325,16.25926,-.3802132,27,4,12295.947,16.481752,-2.6453295,28,-2.6869323,,,,,,55,54,58,55,,
2005,2480,13483.002,16.26923,.1136659,26,4,12131.959,16.446377,-2.6289568,28,-2.6453295,-2.6869323,,,,,53,54,53,57,54,
2006,7286,12175.219,17.181818,-.18743743,33,4,11986.325,16.481857,-2.6973255,28,-2.6289568,-2.6453295,-2.6869323,,,,59,60,61,60,64,61
2007,92,10713.331,15.678572,-.3011905,28,4,12213.881,16.442364,-2.6700161,28,-2.6973255,-2.6289568,-2.6453295,-2.6869323,,,61,54,55,56,55,59
2000,50,10823.245,14.517241,,29,4,11720.217,16.164223,,29,,,,,,,,,,,,
2001,56,12015.97,16.571428,.088711068,28,4,11858.983,16.356726,-2.6265621,29,,,,,,,57,,,,,
2002,7262,12179.991,16.411764,-.12077402,34,4,11932.782,16.459736,-2.7594678,29,-2.6265621,,,,,,62,63,,,,
2003,4963,13044.461,17.307692,,26,3,11947.981,16.762886,,29,-2.7594678,-2.6265621,,,,,60,54,55,,,
2004,2569,11700.568,16.074074,,27,3,12053.163,16.760933,,29,,-2.7594678,-2.6265621,,,,53,61,55,56,,
2005,2575,11507.868,16.666666,,33,3,12049.78,16.65036,,29,,,-2.7594678,-2.6265621,,,60,59,67,61,62,
2006,7381,12434.791,16.799999,,30,3,12108.57,16.771101,,29,,,,-2.7594678,-2.6265621,,63,57,56,64,58,59
2007,4987,12217.149,14.633333,,30,3,12126.104,16.722536,,29,,,,,-2.7594678,-2.6265621,60,63,57,56,64,58
2000,4850,11512.271,16.103449,,29,4,11720.217,16.164223,,30,,,,,,,,,,,,
2001,2456,11299.005,14.448276,.33782062,29,4,11858.983,16.356726,-2.736829,30,,,,,,,58,,,,,
2002,2462,12467.64,17.25,-.31197432,28,4,11932.782,16.459736,-2.5807478,30,-2.736829,,,,,,57,57,,,,
2003,7318,10869.387,16.666666,.22511114,30,6,11819.21,16.057352,-2.6569819,30,-2.5807478,-2.736829,,,,,58,59,59,,,
2004,7324,12319.813,15.846154,-.06824857,26,6,12391.303,16.02511,-2.6315074,30,-2.6569819,-2.5807478,-2.736829,,,,56,54,55,55,,
2005,7330,12280.119,15.928572,-.13735355,28,6,11854.614,16.287834,-2.7088253,30,-2.6315074,-2.6569819,-2.5807478,-2.736829,,,54,58,56,57,57,
2006,136,11652.98,15.379311,-.29828471,29,6,12052.013,16.139465,-2.6333439,30,-2.7088253,-2.6315074,-2.6569819,-2.5807478,-2.736829,,57,55,59,57,58,58
2007,142,10656.13,16.576923,.27530643,26,6,11936.362,16.256598,-2.6697237,30,-2.6333439,-2.7088253,-2.6315074,-2.6569819,-2.5807478,-2.736829,55,54,52,56,54,55
2000,2450,12313.467,16.346153,,26,4,11720.217,16.164223,,31,,,,,,,,,,,,
2001,7256,12003.089,17,-.43838403,29,4,11858.983,16.356726,-2.7096689,31,,,,,,,55,,,,,
2002,62,12982.825,16.692308,-.12196086,26,4,11932.782,16.459736,-2.6799226,31,-2.7096689,,,,,,55,52,,,,
2003,68,12920.565,17.896551,.0090231486,29,4,12002.676,16.555719,-2.6878996,31,-2.6799226,-2.7096689,,,,,55,58,55,,,
2004,74,13245.278,16.956522,.034623373,23,4,12295.947,16.481752,-2.618989,31,-2.6878996,-2.6799226,-2.7096689,,,,52,49,52,49,,
2005,4880,11496.953,16.766666,-.079959393,30,4,12131.959,16.446377,-2.6845744,31,-2.618989,-2.6878996,-2.6799226,-2.7096689,,,53,59,56,59,56,
2006,86,11535.278,13.518518,-.074652627,27,4,11986.325,16.481857,-2.6901052,31,-2.6845744,-2.618989,-2.6878996,-2.6799226,-2.7096689,,57,50,56,53,56,53
2007,4892,11833.129,17,-.10033111,32,4,12213.881,16.442364,-2.7142022,31,-2.6901052,-2.6845744,-2.618989,-2.6878996,-2.6799226,-2.7096689,59,62,55,61,58,61
2000,7250,11427.864,15.096774,,31,4,11720.217,16.164223,,32,,,,,,,,,,,,
2001,4856,12373.275,16.9,-.30003661,30,4,11858.983,16.356726,-2.7686315,32,,,,,,,61,,,,,
2002,4862,12216.292,17.071428,-.040774819,28,4,11932.782,16.459736,-2.6590481,32,-2.7686315,,,,,,58,59,,,,
2003,119,13524.631,15.777778,-.00041061931,27,7,11819.21,16.057352,-2.7113223,32,-2.6590481,-2.7686315,,,,,55,57,58,,,
2004,7325,12462.436,16.633333,-.23369636,30,7,12391.303,16.02511,-2.7338052,32,-2.7113223,-2.6590481,-2.7686315,,,,57,58,60,61,,
2005,7331,11122.012,15.230769,.052789595,26,7,11854.614,16.287834,-2.7052584,32,-2.7338052,-2.7113223,-2.6590481,-2.7686315,,,56,53,54,56,57,
2006,4937,13590.557,15.115385,-.051399261,26,7,12052.013,16.139465,-2.6418657,32,-2.7052584,-2.7338052,-2.7113223,-2.6590481,-2.7686315,,52,56,53,54,56,57
2007,2543,10770.551,15.296296,-.29056311,27,7,11936.362,16.256598,-2.7063081,32,-2.6418657,-2.7052584,-2.7338052,-2.7113223,-2.6590481,-2.7686315,53,53,57,54,55,57
2000,2451,12916.016,16.807692,,26,5,11720.217,16.164223,,33,,,,,,,,,,,,
2001,4857,11344.101,16.16,-.036800537,25,5,11858.983,16.356726,-2.7541566,33,,,,,,,51,,,,,
2002,7263,10525.253,16.172413,-.133118,29,5,11932.782,16.459736,-2.7484946,33,-2.7541566,,,,,,54,55,,,,
2003,69,12300.844,15.71875,.19916393,32,5,12002.676,16.555719,-2.7022059,33,-2.7484946,-2.7541566,,,,,61,57,58,,,
2004,4875,12632.897,18,.40175873,24,5,12295.947,16.481752,-2.7142887,33,-2.7022059,-2.7484946,-2.7541566,,,,56,53,49,50,,
2005,2481,13475.708,16.586206,.032991629,29,5,12131.959,16.446377,-2.7112145,33,-2.7142887,-2.7022059,-2.7484946,-2.7541566,,,53,61,58,54,55,
2006,4887,11865.606,16.814816,-.16495043,27,5,11986.325,16.481857,-2.6783903,33,-2.7112145,-2.7142887,-2.7022059,-2.7484946,-2.7541566,,56,51,59,56,52,53
2007,4893,12626.295,15.757576,-.065113343,33,5,12213.881,16.442364,-2.7090962,33,-2.6783903,-2.7112145,-2.7142887,-2.7022059,-2.7484946,-2.7541566,60,62,57,65,62,58
2000,4851,11756.589,15.692307,,26,5,11720.217,16.164223,,34,,,,,,,,,,,,
2001,57,11553.311,14.151515,-.38259518,33,5,11858.983,16.356726,-2.663712,34,,,,,,,59,,,,,
2002,2463,13109.346,17,.09317299,33,5,11932.782,16.459736,-2.7096238,34,-2.663712,,,,,,66,59,,,,
2003,22,11875.11,17.884615,-.099166967,26,6,12396.063,16.319588,-2.6286321,34,-2.7096238,-2.663712,,,,,59,59,52,,,
2004,4828,11827.926,17.083334,.1415035,24,6,11890.459,16.413139,-2.6556032,34,-2.6286321,-2.7096238,-2.663712,,,,50,57,57,50,,
2005,4834,13180.747,17.666666,-.17104697,27,6,12018.04,16.398243,-2.6557586,34,-2.6556032,-2.6286321,-2.7096238,-2.663712,,,51,53,60,60,53,
2006,40,11931.433,16,-.012332014,29,6,12205.623,16.446505,-2.6810768,34,-2.6557586,-2.6556032,-2.6286321,-2.7096238,-2.663712,,56,53,55,62,62,55
2007,7246,12808.754,16.535715,-.072092369,28,6,12109.662,16.527897,-2.6418157,34,-2.6810768,-2.6557586,-2.6556032,-2.6286321,-2.7096238,-2.663712,57,55,52,54,61,61
2000,51,11598.995,16.5,,30,5,11720.217,16.164223,,35,,,,,,,,,,,,
2001,2457,12417.281,15.714286,.14916275,28,5,11858.983,16.356726,-2.620775,35,,,,,,,58,,,,,
2002,63,11762.028,16.038462,-.24678038,26,5,11932.782,16.459736,-2.6627529,35,-2.620775,,,,,,54,56,,,,
2003,2472,11380.321,16.966667,-.11309897,30,8,12002.676,16.555719,-2.6768396,35,-2.6627529,-2.620775,,,,,56,58,60,,,
2004,7278,11741.084,14.129032,.018680228,31,8,12295.947,16.481752,-2.6638706,35,-2.6768396,-2.6627529,-2.620775,,,,61,57,59,61,,
2005,84,11895.2,16.23077,.11047987,26,8,12131.959,16.446377,-2.648313,35,-2.6638706,-2.6768396,-2.6627529,-2.620775,,,57,56,52,54,56,
2006,4890,12925.487,16.923077,-.013587744,26,8,11986.325,16.481857,-2.6961586,35,-2.648313,-2.6638706,-2.6768396,-2.6627529,-2.620775,,52,57,56,52,54,56
2007,2496,11611.922,16.26923,-.19678001,26,8,12213.881,16.442364,-2.7075577,35,-2.6961586,-2.648313,-2.6638706,-2.6768396,-2.6627529,-2.620775,52,52,57,56,52,54
2000,7251,12233.539,17.961538,,26,5,11720.217,16.164223,,36,,,,,,,,,,,,
2001,7257,12187.51,16.206896,-.18901406,29,5,11858.983,16.356726,-2.7524817,36,,,,,,,55,,,,,
2002,4863,10994.117,15.571428,-.012849825,28,5,11932.782,16.459736,-2.6449172,36,-2.7524817,,,,,,57,54,,,,
2003,70,11494.294,16.851852,-.079888575,27,6,12002.676,16.555719,-2.7735405,36,-2.6449172,-2.7524817,,,,,55,56,53,,,
2004,4876,11304.366,15.346154,-.053148575,26,6,12295.947,16.481752,-2.6803722,36,-2.7735405,-2.6449172,-2.7524817,,,,53,54,55,52,,
2005,82,11594.533,17.6,.098125957,30,6,12131.959,16.446377,-2.6937888,36,-2.6803722,-2.7735405,-2.6449172,-2.7524817,,,56,57,58,59,56,
2006,4888,11905.354,19,-.02325502,27,6,11986.325,16.481857,-2.6618469,36,-2.6937888,-2.6803722,-2.7735405,-2.6449172,-2.7524817,,57,53,54,55,56,53
2007,4894,11463.64,16.875,-.080588333,32,6,12213.881,16.442364,-2.6795337,36,-2.6618469,-2.6937888,-2.6803722,-2.7735405,-2.6449172,-2.7524817,59,62,58,59,60,61
2000,4852,10300.281,15.433333,,30,6,11720.217,16.164223,,37,,,,,,,,,,,,
2001,58,12505.048,15.92,.069465712,25,6,11858.983,16.356726,-2.7524307,37,,,,,,,55,,,,,
2002,2464,11491.776,15.333333,.018992718,27,6,11932.782,16.459736,-2.6860683,37,-2.7524307,,,,,,52,57,,,,
2003,2520,13680.696,16.689655,-.38588759,29,8,11819.21,16.057352,-2.8268888,37,-2.6860683,-2.7524307,,,,,56,54,59,,,
2004,7326,11905.898,15.466666,.19009799,30,8,12391.303,16.02511,-2.7254138,37,-2.8268888,-2.6860683,-2.7524307,,,,59,57,55,60,,
2005,2532,11867.68,16.484848,.25671527,33,8,11854.614,16.287834,-2.692548,37,-2.7254138,-2.8268888,-2.6860683,-2.7524307,,,63,62,60,58,63,
2006,7338,12507.473,14.448276,-.13343668,29,8,12052.013,16.139465,-2.6733146,37,-2.692548,-2.7254138,-2.8268888,-2.6860683,-2.7524307,,62,59,58,56,54,59
2007,2544,11016.972,15.222222,.15986834,27,8,11936.362,16.256598,-2.645997,37,-2.6733146,-2.692548,-2.7254138,-2.8268888,-2.6860683,-2.7524307,56,60,57,56,54,52
2000,2452,12491.179,15.25,,28,6,11720.217,16.164223,,38,,,,,,,,,,,,
2001,2458,13212.066,17.580645,-.043138288,31,6,11858.983,16.356726,-2.6115694,38,,,,,,,59,,,,,
2002,7264,12610.52,16.241379,.061288338,29,6,11932.782,16.459736,-2.5658982,38,-2.6115694,,,,,,60,57,,,,
2003,2423,11920.396,16.586206,.12972686,29,7,12396.063,16.319588,-2.6359355,38,-2.5658982,-2.6115694,,,,,58,60,57,,,
2004,7229,11753.873,14.866667,-.36434954,30,7,11890.459,16.413139,-2.7746913,38,-2.6359355,-2.5658982,-2.6115694,,,,59,59,61,58,,
2005,2435,12296.038,16.16,-.2551938,25,7,12018.04,16.398243,-2.7077122,38,-2.7746913,-2.6359355,-2.5658982,-2.6115694,,,55,54,54,56,53,
2006,4841,12701.682,15.83871,-.20693031,31,7,12205.623,16.446505,-2.7194951,38,-2.7077122,-2.7746913,-2.6359355,-2.5658982,-2.6115694,,56,61,60,60,62,59
2007,2447,12073.912,17.434782,.10458598,23,7,12109.662,16.527897,-2.6682246,38,-2.7194951,-2.7077122,-2.7746913,-2.6359355,-2.5658982,-2.6115694,54,48,53,52,52,54
2000,52,12400.645,17.15625,,32,6,11720.217,16.164223,,39,,,,,,,,,,,,
2001,7258,11960.296,17.793104,-.02604877,29,6,11858.983,16.356726,-2.705327,39,,,,,,,61,,,,,
2002,64,11778.107,14.766666,-.15651566,30,6,11932.782,16.459736,-2.6220331,39,-2.705327,,,,,,59,62,,,,
2003,7272,11545.855,16,-.14230751,27,8,12002.676,16.555719,-2.6392765,39,-2.6220331,-2.705327,,,,,57,56,59,,,
2004,78,12525.976,16.470589,-.14179575,34,8,12295.947,16.481752,-2.701767,39,-2.6392765,-2.6220331,-2.705327,,,,61,64,63,66,,
2005,4884,12139.961,15.655172,.16503307,29,8,12131.959,16.446377,-2.7701492,39,-2.701767,-2.6392765,-2.6220331,-2.705327,,,63,56,59,58,61,
2006,7290,11494.765,17.424242,-.21079701,33,8,11986.325,16.481857,-2.6488366,39,-2.7701492,-2.701767,-2.6392765,-2.6220331,-2.705327,,62,67,60,63,62,65
2007,7296,12955.985,18.1875,-.31204432,32,8,12213.881,16.442364,-2.705682,39,-2.6488366,-2.7701492,-2.701767,-2.6392765,-2.6220331,-2.705327,65,61,66,59,62,61
2000,7252,10169.859,16.879999,,25,6,11720.217,16.164223,,40,,,,,,,,,,,,
2001,4858,12988.161,15.130435,.026029309,23,6,11858.983,16.356726,-2.7310843,40,,,,,,,48,,,,,
2002,4864,11832.631,15.620689,-.15539905,29,6,11932.782,16.459736,-2.6096494,40,-2.7310843,,,,,,52,54,,,,
2003,117,11944.077,16.074074,-.11879566,27,5,11819.21,16.057352,-2.7535644,40,-2.6096494,-2.7310843,,,,,56,50,52,,,
2004,123,12007.092,15.6875,.1243704,32,5,12391.303,16.02511,-2.7551403,40,-2.7535644,-2.6096494,-2.7310843,,,,59,61,55,57,,
2005,129,11427.958,15.516129,.078523681,31,5,11854.614,16.287834,-2.6328444,40,-2.7551403,-2.7535644,-2.6096494,-2.7310843,,,63,58,60,54,56,
2006,2535,13072.614,17.275862,.1364236,29,5,12052.013,16.139465,-2.6880362,40,-2.6328444,-2.7551403,-2.7535644,-2.6096494,-2.7310843,,60,61,56,58,52,54
2007,7341,12046.205,15.428572,-.1543138,28,5,11936.362,16.256598,-2.6562142,40,-2.6880362,-2.6328444,-2.7551403,-2.7535644,-2.6096494,-2.7310843,57,59,60,55,57,51
2000,53,12108.39,17.125,,32,7,11720.217,16.164223,,41,,,,,,,,,,,,
2001,7259,11472.111,14.966666,-.35049844,30,7,11858.983,16.356726,-2.713717,41,,,,,,,62,,,,,
2002,2465,11562.022,16.826086,.36981404,23,7,11932.782,16.459736,-2.6467032,41,-2.713717,,,,,,53,55,,,,
2003,2470,12238.648,14.933333,-.029597111,30,6,12002.676,16.555719,-2.6853979,41,-2.6467032,-2.713717,,,,,53,60,62,,,
2004,76,12412.576,16.8125,-.099395551,32,6,12295.947,16.481752,-2.6666701,41,-2.6853979,-2.6467032,-2.713717,,,,62,55,62,64,,
2005,2482,12475.555,18.333334,-.20536752,27,6,12131.959,16.446377,-2.6493437,41,-2.6666701,-2.6853979,-2.6467032,-2.713717,,,59,57,50,57,59,
2006,2488,11780.479,16.59375,-.18862396,32,6,11986.325,16.481857,-2.6354864,41,-2.6493437,-2.6666701,-2.6853979,-2.6467032,-2.713717,,59,64,62,55,62,64
2007,7294,13162.251,16.6,-.25005442,25,6,12213.881,16.442364,-2.5995076,41,-2.6354864,-2.6493437,-2.6666701,-2.6853979,-2.6467032,-2.713717,57,52,57,55,48,55
2000,2453,10779.138,16.518518,,27,7,11720.217,16.164223,,42,,,,,,,,,,,,
2001,59,11491.338,16.689655,-.31771073,29,7,11858.983,16.356726,-2.6505275,42,,,,,,,56,,,,,
2002,7265,12257.836,16.266666,-.12957801,30,7,11932.782,16.459736,-2.7574689,42,-2.6505275,,,,,,59,57,,,,
2003,7319,12278.112,14.65625,-.058348708,32,7,11819.21,16.057352,-2.7417285,42,-2.7574689,-2.6505275,,,,,62,61,59,,,
2004,2525,13597.39,16,-.025052696,26,7,12391.303,16.02511,-2.7138579,42,-2.7417285,-2.7574689,-2.6505275,,,,58,56,55,53,,
2005,131,12774.466,15.592592,.30088279,27,7,11854.614,16.287834,-2.6636667,42,-2.7138579,-2.7417285,-2.7574689,-2.6505275,,,53,59,57,56,54,
2006,2537,11852.544,14.785714,-.025477476,28,7,12052.013,16.139465,-2.6344805,42,-2.6636667,-2.7138579,-2.7417285,-2.7574689,-2.6505275,,55,54,60,58,57,55
2007,4943,11555.995,16.321428,-.31054276,28,7,11936.362,16.256598,-2.6091788,42,-2.6344805,-2.6636667,-2.7138579,-2.7417285,-2.7574689,-2.6505275,56,55,54,60,58,57
2000,7253,11825.311,17.23077,,26,7,11720.217,16.164223,,43,,,,,,,,,,,,
2001,2459,10814.808,16.206896,.26106367,29,7,11858.983,16.356726,-2.7245228,43,,,,,,,55,,,,,
2002,4865,11254.747,17.583334,.28152353,24,7,11932.782,16.459736,-2.6392393,43,-2.7245228,,,,,,53,50,,,,
2003,4823,11898.495,15.777778,.11608866,27,7,12396.063,16.319588,-2.6509356,43,-2.6392393,-2.7245228,,,,,51,56,53,,,
2004,2429,12444.525,15.896552,.10057062,29,7,11890.459,16.413139,-2.7828465,43,-2.6509356,-2.6392393,-2.7245228,,,,56,53,58,55,,
2005,35,11630.257,17.066668,-.048723418,30,7,12018.04,16.398243,-2.7541952,43,-2.7828465,-2.6509356,-2.6392393,-2.7245228,,,59,57,54,59,56,
2006,41,11957.933,15.285714,-.23978844,28,7,12205.623,16.446505,-2.7211723,43,-2.7541952,-2.7828465,-2.6509356,-2.6392393,-2.7245228,,58,57,55,52,57,54
2007,7247,11818.225,16.870968,-.28047597,31,7,12109.662,16.527897,-2.7124093,43,-2.7211723,-2.7541952,-2.7828465,-2.6509356,-2.6392393,-2.7245228,59,61,60,58,55,60
2000,4853,12132.383,15.896552,,29,7,11720.217,16.164223,,44,,,,,,,,,,,,
2001,4859,10845.938,16.962963,-.26949239,27,7,11858.983,16.356726,-2.6774516,44,,,,,,,56,,,,,
2002,65,11378.842,16.451612,.039071795,31,7,11932.782,16.459736,-2.5879462,44,-2.6774516,,,,,,58,60,,,,
2003,7220,12021.161,16.17647,.14551389,34,4,12396.063,16.319588,-2.6192048,44,-2.5879462,-2.6774516,,,,,65,61,63,,,
2004,7226,11451.415,16.307692,-.062631272,26,4,11890.459,16.413139,-2.7269368,44,-2.6192048,-2.5879462,-2.6774516,,,,60,57,53,55,,
2005,2432,12089.809,16.838709,-.20182729,31,4,12018.04,16.398243,-2.678175,44,-2.7269368,-2.6192048,-2.5879462,-2.6774516,,,57,65,62,58,60,
2006,4838,11869.489,16.464285,.2161011,28,4,12205.623,16.446505,-2.6983752,44,-2.678175,-2.7269368,-2.6192048,-2.5879462,-2.6774516,,59,54,62,59,55,57
2007,4844,11979.408,15.21875,-.0051058116,32,4,12109.662,16.527897,-2.6499078,44,-2.6983752,-2.678175,-2.7269368,-2.6192048,-2.5879462,-2.6774516,60,63,58,66,63,59
2000,4854,11929.918,14.230769,,26,8,11720.217,16.164223,,45,,,,,,,,,,,,
2001,4860,12042.343,16.724138,.076536201,29,8,11858.983,16.356726,-2.7784302,45,,,,,,,55,,,,,
2002,4866,12853.102,15.516129,-.2051072,31,8,11932.782,16.459736,-2.5825908,45,-2.7784302,,,,,,60,57,,,,
2003,67,11962.214,15.9,,30,3,12002.676,16.555719,,45,-2.5825908,-2.7784302,,,,,61,59,56,,,
2004,73,11907.293,16.23077,,26,3,12295.947,16.481752,,45,,-2.5825908,-2.7784302,,,,56,57,55,52,,
2005,2479,11962.788,14.34375,,32,3,12131.959,16.446377,,45,,,-2.5825908,-2.7784302,,,58,62,63,61,58,
2006,85,13069.812,17.65625,,32,3,11986.325,16.481857,,45,,,,-2.5825908,-2.7784302,,64,58,62,63,61,58
2007,91,12037.43,17.516129,,31,3,12213.881,16.442364,,45,,,,,-2.5825908,-2.7784302,63,63,57,61,62,60
2000,54,11020.918,15.580646,,31,8,11720.217,16.164223,,46,,,,,,,,,,,,
2001,7260,11572.346,17.555555,-.16439205,27,8,11858.983,16.356726,-2.6967015,46,,,,,,,58,,,,,
2002,7266,11888.603,16.285715,-.11566264,28,8,11932.782,16.459736,-2.7159078,46,-2.6967015,,,,,,55,59,,,,
2003,7315,11652.102,16.103449,,29,3,11819.21,16.057352,,46,-2.7159078,-2.6967015,,,,,57,56,60,,,
2004,4921,12044.511,17.888889,,27,3,12391.303,16.02511,,46,,-2.7159078,-2.6967015,,,,56,55,54,58,,
2005,2527,13050.251,16.375,,32,3,11854.614,16.287834,,46,,,-2.7159078,-2.6967015,,,59,61,60,59,63,
2006,2533,12740.213,15.96,,25,3,12052.013,16.139465,,46,,,,-2.7159078,-2.6967015,,57,52,54,53,52,56
2007,7339,13019.136,16.962963,,27,3,11936.362,16.256598,,46,,,,,-2.7159078,-2.6967015,52,59,54,56,55,54
2000,7254,11439.847,15.962963,,27,8,11720.217,16.164223,,47,,,,,,,,,,,,
2001,60,11593.848,15.966666,-.23070993,30,8,11858.983,16.356726,-2.7098575,47,,,,,,,57,,,,,
2002,66,10834.886,15.896552,-.19139417,29,8,11932.782,16.459736,-2.6406746,47,-2.7098575,,,,,,59,56,,,,
2003,7365,11802.003,16.107143,-.2782979,28,5,11947.981,16.762886,-2.6914377,47,-2.6406746,-2.7098575,,,,,57,58,55,,,
2004,2571,12454.644,16.5,-.044951934,32,5,12053.163,16.760933,-2.6721857,47,-2.6914377,-2.6406746,-2.7098575,,,,60,61,62,59,,
2005,177,12200.667,17.629629,-.044684034,27,5,12049.78,16.65036,-2.6990697,47,-2.6721857,-2.6914377,-2.6406746,-2.7098575,,,59,55,56,57,54,
2006,183,12293.581,15.37037,-.29814315,27,5,12108.57,16.771101,-2.6330388,47,-2.6990697,-2.6721857,-2.6914377,-2.6406746,-2.7098575,,54,59,55,56,57,54
2007,4989,11663.056,17.515152,.17983532,33,5,12126.104,16.722536,-2.6825826,47,-2.6330388,-2.6990697,-2.6721857,-2.6914377,-2.6406746,-2.7098575,60,60,65,61,62,63
2000,2454,13007.375,16.833334,,30,8,11720.217,16.164223,,48,,,,,,,,,,,,
2001,2460,12825.229,16.607143,-.008850283,28,8,11858.983,16.356726,-2.811837,48,,,,,,,58,,,,,
2002,2466,13089.001,17.148148,-.47204274,27,8,11932.782,16.459736,-2.6898847,48,-2.811837,,,,,,55,57,,,,
2003,165,11778.441,16.923077,.025804572,26,5,11947.981,16.762886,-2.7420011,48,-2.6898847,-2.811837,,,,,53,54,56,,,
2004,171,12064.753,17.357143,.26458251,28,5,12053.163,16.760933,-2.6459048,48,-2.7420011,-2.6898847,-2.811837,,,,54,55,56,58,,
2005,4977,11723.884,16.290323,.068517447,31,5,12049.78,16.65036,-2.7676404,48,-2.6459048,-2.7420011,-2.6898847,-2.811837,,,59,57,58,59,61,
2006,4983,12153.452,17.535715,-.019079654,28,5,12108.57,16.771101,-2.6890135,48,-2.7676404,-2.6459048,-2.7420011,-2.6898847,-2.811837,,59,56,54,55,56,58
2007,7389,10798.873,15.428572,-.069104657,28,5,12126.104,16.722536,-2.6162074,48,-2.6890135,-2.7676404,-2.6459048,-2.7420011,-2.6898847,-2.811837,56,59,56,54,55,56
2000,97,11545.952,17.290323,,31,3,11935.639,16.662447,,49,,,,,,,,,,,,
2001,7303,12801.812,15.785714,,28,3,12082.145,16.454155,,49,,,,,,,59,,,,,
2002,4909,12948.752,13.925926,,27,3,12178.724,16.237263,,49,,,,,,,55,58,,,,
2003,120,11652.863,16.814816,.059975799,27,8,11819.21,16.057352,-2.6493766,49,,,,,,,54,55,58,,,
2004,2526,10704.748,14.84375,.081960134,32,8,12391.303,16.02511,-2.6375723,49,-2.6493766,,,,,,59,59,60,63,,
2005,7332,11824.297,17.096775,-.24586171,31,8,11854.614,16.287834,-2.76579,49,-2.6375723,-2.6493766,,,,,63,58,58,59,62,
2006,2538,11677.999,16.280001,-.05559954,25,8,12052.013,16.139465,-2.7431426,49,-2.76579,-2.6375723,-2.6493766,,,,56,57,52,52,53,56
2007,4944,11459.457,15.8,-.048995819,30,8,11936.362,16.256598,-2.6460474,49,-2.7431426,-2.76579,-2.6375723,-2.6493766,,,55,61,62,57,57,58
2000,2497,11332.886,15.703704,,27,3,11935.639,16.662447,,50,,,,,,,,,,,,
2001,4903,11277.196,15.933333,,30,3,12082.145,16.454155,,50,,,,,,,57,,,,,
2002,7309,11410.145,15.923077,,26,3,12178.724,16.237263,,50,,,,,,,56,53,,,,
2003,164,11707.666,16.884615,.0096506467,26,4,11947.981,16.762886,-2.7211716,50,,,,,,,52,56,53,,,
2004,7370,12835.104,17.592592,.14822021,27,4,12053.163,16.760933,-2.6868353,50,-2.7211716,,,,,,53,53,57,54,,
